_id,analysis_report,reference,commit,commit_date,repository,checked,filename,filehash,indicators/0/name,indicators/0/occurrences,debts/0/name,debts/0/value,debts/1/name,debts/1/value,indicators/1/name,indicators/1/occurrences,indicators/2/name,indicators/2/occurrences,debts/2/name,debts/2/value,debts/3/name,debts/3/value,indicators/3/name,indicators/3/occurrences,indicators/4/name,indicators/4/occurrences,debts/4/name,debts/4/value,indicators/5/name,indicators/5/occurrences,indicators/6/name,indicators/6/occurrences,indicators/7/name,indicators/7/occurrences,indicators/8/name,indicators/8/occurrences,debts/5/name,debts/5/value,debts/6/name,debts/6/value,indicators/9/name,indicators/9/occurrences
5a933933b8a9f963c348d388,5a933932b8a9f963c348d387,r3.8.2,a0f0ee1b3f72d9361eb09b3a25156c69a748aa47,2004-12-28T17:19:01.000+0000,5a932d02b8a9f956ba503603,false,junit/framework/TestSuite.java,NumberLong(2437918243),FEATURE_ENVY,NumberInt(1),DESIGN_DEBT,NumberInt(0),CODE_DEBT,NumberInt(0),,,,,,,,,,,,,,,,,,,,,,,,,,,,
5a933933b8a9f963c348d389,5a933932b8a9f963c348d387,r3.8.2,a0f0ee1b3f72d9361eb09b3a25156c69a748aa47,2004-12-28T17:19:01.000+0000,5a932d02b8a9f956ba503603,false,junit/runner/BaseTestRunner.java,NumberLong(753764863),GOD_CLASS,NumberInt(1),DESIGN_DEBT,NumberInt(0),CODE_DEBT,NumberInt(0),,,,,,,,,,,,,,,,,,,,,,,,,,,,
5a933933b8a9f963c348d38a,5a933932b8a9f963c348d387,r3.9.5,a0f0ee1b3f72d9361eb09b3a25156c69a748aa47,2004-12-28T17:19:01.000+0000,5a932d02b8a9f956ba503603,false,extensions/ExceptionTestCase.java,NumberLong(2509782485),COMMENT_ANALYSIS_UNKNOWN_DEBT,NumberInt(2),UNKNOWN_DEBT,NumberInt(0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5a933933b8a9f963c348d38b,5a933932b8a9f963c348d387,r3.8.2,a0f0ee1b3f72d9361eb09b3a25156c69a748aa47,2004-12-28T17:19:01.000+0000,5a932d02b8a9f956ba503603,false,framework/TestCase.java,NumberLong(279317648),COMMENT_ANALYSIS_UNKNOWN_DEBT,NumberInt(4),UNKNOWN_DEBT,NumberInt(0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5a933933b8a9f963c348d38c,5a933932b8a9f963c348d387,r3.8.2,a0f0ee1b3f72d9361eb09b3a25156c69a748aa47,2004-12-28T17:19:01.000+0000,5a932d02b8a9f956ba503603,false,extensions/ActiveTestSuite.java,NumberLong(589689404),COMMENT_ANALYSIS_UNKNOWN_DEBT,NumberInt(1),UNKNOWN_DEBT,NumberInt(0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5a933933b8a9f963c348d38d,5a933932b8a9f963c348d387,r3.8.2,a0f0ee1b3f72d9361eb09b3a25156c69a748aa47,2004-12-28T17:19:01.000+0000,5a932d02b8a9f956ba503603,false,swingui/TestRunner.java,NumberLong(384587294),COMMENT_ANALYSIS_DEFECT_DEBT,NumberInt(1),UNKNOWN_DEBT,NumberInt(0),DEFECT_DEBT,NumberInt(0),COMMENT_ANALYSIS_UNKNOWN_DEBT,NumberInt(1),,,,,,,,,,,,,,,,,,,,,,,,,,
5a933933b8a9f963c348d38e,5a933932b8a9f963c348d387,r3.8.2,a0f0ee1b3f72d9361eb09b3a25156c69a748aa47,2004-12-28T17:19:01.000+0000,5a932d02b8a9f956ba503603,false,swingui/TestTreeModel.java,NumberLong(1569659881),COMMENT_ANALYSIS_DEFECT_DEBT,NumberInt(2),DEFECT_DEBT,NumberInt(0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5a933933b8a9f963c348d38f,5a933932b8a9f963c348d387,r3.8.2,a0f0ee1b3f72d9361eb09b3a25156c69a748aa47,2004-12-28T17:19:01.000+0000,5a932d02b8a9f956ba503603,false,framework/Test.java,NumberLong(751819963),COMMENT_ANALYSIS_UNKNOWN_DEBT,NumberInt(4),UNKNOWN_DEBT,NumberInt(0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5a933933b8a9f963c348d390,5a933932b8a9f963c348d387,r3.8.2,a0f0ee1b3f72d9361eb09b3a25156c69a748aa47,2004-12-28T17:19:01.000+0000,5a932d02b8a9f956ba503603,false,framework/TestResult.java,NumberLong(1257431432),COMMENT_ANALYSIS_DEFECT_DEBT,NumberInt(2),UNKNOWN_DEBT,NumberInt(0),DEFECT_DEBT,NumberInt(0),COMMENT_ANALYSIS_UNKNOWN_DEBT,NumberInt(3),,,,,,,,,,,,,,,,,,,,,,,,,,
5a933933b8a9f963c348d391,5a933932b8a9f963c348d387,r3.8.2,a0f0ee1b3f72d9361eb09b3a25156c69a748aa47,2004-12-28T17:19:01.000+0000,5a932d02b8a9f956ba503603,false,tests/framework/SuiteTest.java,NumberLong(288725598),COMMENT_ANALYSIS_UNKNOWN_DEBT,NumberInt(1),UNKNOWN_DEBT,NumberInt(0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5a933933b8a9f963c348d392,5a933932b8a9f963c348d387,r3.8.2,a0f0ee1b3f72d9361eb09b3a25156c69a748aa47,2004-12-28T17:19:01.000+0000,5a932d02b8a9f956ba503603,false,samples/money/MoneyBag.java,NumberLong(3448200864),COMMENT_ANALYSIS_UNKNOWN_DEBT,NumberInt(1),UNKNOWN_DEBT,NumberInt(0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5a933933b8a9f963c348d393,5a933932b8a9f963c348d387,r3.8.2,a0f0ee1b3f72d9361eb09b3a25156c69a748aa47,2004-12-28T17:19:01.000+0000,5a932d02b8a9f956ba503603,false,junit/awtui/TestRunner.java,NumberLong(3038565299),GOD_CLASS,NumberInt(1),DESIGN_DEBT,NumberInt(0),CODE_DEBT,NumberInt(0),DUPLICATED_CODE,NumberInt(1),,,,,,,,,,,,,,,,,,,,,,,,,,
5a933933b8a9f963c348d394,5a933932b8a9f963c348d387,r3.8.2,a0f0ee1b3f72d9361eb09b3a25156c69a748aa47,2004-12-28T17:19:01.000+0000,5a932d02b8a9f956ba503603,false,swingui/TestRunContext.java,NumberLong(2736787699),COMMENT_ANALYSIS_UNKNOWN_DEBT,NumberInt(2),UNKNOWN_DEBT,NumberInt(0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5a933933b8a9f963c348d395,5a933932b8a9f963c348d387,r3.8.2,a0f0ee1b3f72d9361eb09b3a25156c69a748aa47,2004-12-28T17:19:01.000+0000,5a932d02b8a9f956ba503603,false,framework/Protectable.java,NumberLong(2512607536),COMMENT_ANALYSIS_UNKNOWN_DEBT,NumberInt(2),UNKNOWN_DEBT,NumberInt(0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5a933933b8a9f963c348d396,5a933932b8a9f963c348d387,r3.8.2,a0f0ee1b3f72d9361eb09b3a25156c69a748aa47,2004-12-28T17:19:01.000+0000,5a932d02b8a9f956ba503603,false,tests/framework/AssertTest.java,NumberLong(747802748),COMMENT_ANALYSIS_DEFECT_DEBT,NumberInt(3),UNKNOWN_DEBT,NumberInt(0),DEFECT_DEBT,NumberInt(0),COMMENT_ANALYSIS_UNKNOWN_DEBT,NumberInt(2),,,,,,,,,,,,,,,,,,,,,,,,,,
5a933933b8a9f963c348d397,5a933932b8a9f963c348d387,r3.8.2,a0f0ee1b3f72d9361eb09b3a25156c69a748aa47,2004-12-28T17:19:01.000+0000,5a932d02b8a9f956ba503603,false,textui/TestRunner.java,NumberLong(1717519037),COMMENT_ANALYSIS_UNKNOWN_DEBT,NumberInt(4),UNKNOWN_DEBT,NumberInt(0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5a933933b8a9f963c348d398,5a933932b8a9f963c348d387,r3.8.2,a0f0ee1b3f72d9361eb09b3a25156c69a748aa47,2004-12-28T17:19:01.000+0000,5a932d02b8a9f956ba503603,false,framework/TestListener.java,NumberLong(2857010873),COMMENT_ANALYSIS_DEFECT_DEBT,NumberInt(1),DEFECT_DEBT,NumberInt(0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5a933933b8a9f963c348d399,5a933932b8a9f963c348d387,r3.8.2,a0f0ee1b3f72d9361eb09b3a25156c69a748aa47,2004-12-28T17:19:01.000+0000,5a932d02b8a9f956ba503603,false,samples/SimpleTest.java,NumberLong(310890773),COMMENT_ANALYSIS_UNKNOWN_DEBT,NumberInt(1),UNKNOWN_DEBT,NumberInt(0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5a933933b8a9f963c348d39a,5a933932b8a9f963c348d387,r3.8.2,a0f0ee1b3f72d9361eb09b3a25156c69a748aa47,2004-12-28T17:19:01.000+0000,5a932d02b8a9f956ba503603,false,junit/swingui/DefaultFailureDetailView.java,NumberLong(1364939778),FEATURE_ENVY,NumberInt(1),DESIGN_DEBT,NumberInt(0),CODE_DEBT,NumberInt(0),,,,,,,,,,,,,,,,,,,,,,,,,,,,
5a933933b8a9f963c348d39b,5a933932b8a9f963c348d387,r3.8.2,a0f0ee1b3f72d9361eb09b3a25156c69a748aa47,2004-12-28T17:19:01.000+0000,5a932d02b8a9f956ba503603,false,extensions/TestDecorator.java,NumberLong(1314813598),COMMENT_ANALYSIS_UNKNOWN_DEBT,NumberInt(2),UNKNOWN_DEBT,NumberInt(0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5a933933b8a9f963c348d39c,5a933932b8a9f963c348d387,r3.8.2,a0f0ee1b3f72d9361eb09b3a25156c69a748aa47,2004-12-28T17:19:01.000+0000,5a932d02b8a9f956ba503603,false,framework/TestSuite.java,NumberLong(3791589699),COMMENT_ANALYSIS_DEFECT_DEBT,NumberInt(2),UNKNOWN_DEBT,NumberInt(0),DEFECT_DEBT,NumberInt(0),COMMENT_ANALYSIS_UNKNOWN_DEBT,NumberInt(3),,,,,,,,,,,,,,,,,,,,,,,,,,
5a933933b8a9f963c348d39d,5a933932b8a9f963c348d387,r3.8.2,a0f0ee1b3f72d9361eb09b3a25156c69a748aa47,2004-12-28T17:19:01.000+0000,5a932d02b8a9f956ba503603,false,framework/Assert.java,NumberLong(3533190918),COMMENT_ANALYSIS_DEFECT_DEBT,NumberInt(3),TEST_DEBT,NumberInt(0),DEFECT_DEBT,NumberInt(0),COMMENT_ANALYSIS_TEST_DEBT,NumberInt(4),,,,,,,,,,,,,,,,,,,,,,,,,,
5a933933b8a9f963c348d39e,5a933932b8a9f963c348d387,r3.8.2,a0f0ee1b3f72d9361eb09b3a25156c69a748aa47,2004-12-28T17:19:01.000+0000,5a932d02b8a9f956ba503603,false,runner/TestSuiteLoader.java,NumberLong(1174188617),COMMENT_ANALYSIS_UNKNOWN_DEBT,NumberInt(2),UNKNOWN_DEBT,NumberInt(0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5a933933b8a9f963c348d39f,5a933932b8a9f963c348d387,r3.8.2,a0f0ee1b3f72d9361eb09b3a25156c69a748aa47,2004-12-28T17:19:01.000+0000,5a932d02b8a9f956ba503603,false,junit/swingui/StatusLine.java,NumberLong(1626298236),FEATURE_ENVY,NumberInt(1),DESIGN_DEBT,NumberInt(0),CODE_DEBT,NumberInt(0),,,,,,,,,,,,,,,,,,,,,,,,,,,,
5a933933b8a9f963c348d3a0,5a933932b8a9f963c348d387,r3.8.2,a0f0ee1b3f72d9361eb09b3a25156c69a748aa47,2004-12-28T17:19:01.000+0000,5a932d02b8a9f956ba503603,false,runner/TestCaseClassLoader.java,NumberLong(1915237575),COMMENT_ANALYSIS_UNKNOWN_DEBT,NumberInt(6),UNKNOWN_DEBT,NumberInt(0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5a933933b8a9f963c348d3a1,5a933932b8a9f963c348d387,r3.8.2,a0f0ee1b3f72d9361eb09b3a25156c69a748aa47,2004-12-28T17:19:01.000+0000,5a932d02b8a9f956ba503603,false,tests/extensions/AllTests.java,NumberLong(1442147260),COMMENT_ANALYSIS_UNKNOWN_DEBT,NumberInt(2),UNKNOWN_DEBT,NumberInt(0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5a933933b8a9f963c348d3a2,5a933932b8a9f963c348d387,r3.8.2,a0f0ee1b3f72d9361eb09b3a25156c69a748aa47,2004-12-28T17:19:01.000+0000,5a932d02b8a9f956ba503603,false,junit/swingui/TestRunner.java,NumberLong(3433543963),GOD_CLASS,NumberInt(1),DESIGN_DEBT,NumberInt(0),CODE_DEBT,NumberInt(0),DUPLICATED_CODE,NumberInt(1),,,,,,,,,,,,,,,,,,,,,,,,,,
5a933933b8a9f963c348d3a3,5a933932b8a9f963c348d387,r3.8.2,a0f0ee1b3f72d9361eb09b3a25156c69a748aa47,2004-12-28T17:19:01.000+0000,5a932d02b8a9f956ba503603,false,samples/money/Money.java,NumberLong(480031438),COMMENT_ANALYSIS_REQUIREMENT_DEBT,NumberInt(2),REQUIREMENT_DEBT,NumberInt(0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5a933933b8a9f963c348d3a4,5a933932b8a9f963c348d387,r3.8.2,a0f0ee1b3f72d9361eb09b3a25156c69a748aa47,2004-12-28T17:19:01.000+0000,5a932d02b8a9f956ba503603,false,runner/BaseTestRunner.java,NumberLong(315505909),COMMENT_ANALYSIS_CODE_DEBT,NumberInt(1),CODE_DEBT,NumberInt(0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5a933934b8a9f963c348d3a6,5a933934b8a9f963c348d3a5,r4.6,b5e9885854a0d594451800b9127eb50afb645433,2009-04-14T02:07:14.000+0000,5a932d02b8a9f956ba503603,false,src/test/java/junit/samples/SimpleTest.java,NumberLong(2678669351),COMMENT_ANALYSIS_UNKNOWN_DEBT,NumberInt(1),UNKNOWN_DEBT,NumberInt(0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5a933934b8a9f963c348d3a7,5a933934b8a9f963c348d3a5,r4.6,b5e9885854a0d594451800b9127eb50afb645433,2009-04-14T02:07:14.000+0000,5a932d02b8a9f956ba503603,false,src/main/java/junit/framework/TestResult.java,NumberLong(442103774),COMMENT_ANALYSIS_DEFECT_DEBT,NumberInt(2),UNKNOWN_DEBT,NumberInt(0),DEFECT_DEBT,NumberInt(0),COMMENT_ANALYSIS_UNKNOWN_DEBT,NumberInt(2),,,,,,,,,,,,,,,,,,,,,,,,,,
5a933934b8a9f963c348d3a8,5a933934b8a9f963c348d3a5,r4.6,b5e9885854a0d594451800b9127eb50afb645433,2009-04-14T02:07:14.000+0000,5a932d02b8a9f956ba503603,false,src/main/java/org/junit/internal/runners/JUnit38ClassRunner.java,NumberLong(206862336),COMMENT_ANALYSIS_UNKNOWN_DEBT,NumberInt(4),UNKNOWN_DEBT,NumberInt(0),CODE_DEBT,NumberInt(0),COMMENT_ANALYSIS_CODE_DEBT,NumberInt(1),,,,,,,,,,,,,,,,,,,,,,,,,,
5a933934b8a9f963c348d3a9,5a933934b8a9f963c348d3a5,r4.6,b5e9885854a0d594451800b9127eb50afb645433,2009-04-14T02:07:14.000+0000,5a932d02b8a9f956ba503603,false,src/main/java/org/junit/ComparisonFailure.java,NumberLong(3923430781),COMMENT_ANALYSIS_DEFECT_DEBT,NumberInt(1),UNKNOWN_DEBT,NumberInt(0),DESIGN_DEBT,NumberInt(0),COMMENT_ANALYSIS_UNKNOWN_DEBT,NumberInt(1),DUPLICATED_CODE,NumberInt(1),DEFECT_DEBT,NumberInt(0),CODE_DEBT,NumberInt(0),,,,,,,,,,,,,,,,,,,,
5a933934b8a9f963c348d3aa,5a933934b8a9f963c348d3a5,r4.6,b5e9885854a0d594451800b9127eb50afb645433,2009-04-14T02:07:14.000+0000,5a932d02b8a9f956ba503603,false,src/main/java/org/junit/runners/model/InitializationError.java,NumberLong(1574988475),COMMENT_ANALYSIS_DEFECT_DEBT,NumberInt(1),UNKNOWN_DEBT,NumberInt(0),DEFECT_DEBT,NumberInt(0),COMMENT_ANALYSIS_UNKNOWN_DEBT,NumberInt(1),,,,,,,,,,,,,,,,,,,,,,,,,,
5a933934b8a9f963c348d3ab,5a933934b8a9f963c348d3a5,r4.6,b5e9885854a0d594451800b9127eb50afb645433,2009-04-14T02:07:14.000+0000,5a932d02b8a9f956ba503603,false,src/test/java/org/junit/tests/running/methods/TestMethodTest.java,NumberLong(988949813),DUPLICATED_CODE,NumberInt(1),DESIGN_DEBT,NumberInt(0),CODE_DEBT,NumberInt(0),,,,,,,,,,,,,,,,,,,,,,,,,,,,
5a933934b8a9f963c348d3ac,5a933934b8a9f963c348d3a5,r4.6,b5e9885854a0d594451800b9127eb50afb645433,2009-04-14T02:07:14.000+0000,5a932d02b8a9f956ba503603,false,src/test/java/org/junit/tests/running/methods/ParameterizedTestMethodTest.java,NumberLong(877298070),DUPLICATED_CODE,NumberInt(1),DESIGN_DEBT,NumberInt(0),CODE_DEBT,NumberInt(0),,,,,,,,,,,,,,,,,,,,,,,,,,,,
5a933934b8a9f963c348d3ad,5a933934b8a9f963c348d3a5,r4.6,b5e9885854a0d594451800b9127eb50afb645433,2009-04-14T02:07:14.000+0000,5a932d02b8a9f956ba503603,false,src/test/java/junit/tests/framework/AssertTest.java,NumberLong(3591743889),COMMENT_ANALYSIS_DEFECT_DEBT,NumberInt(3),UNKNOWN_DEBT,NumberInt(0),DEFECT_DEBT,NumberInt(0),COMMENT_ANALYSIS_UNKNOWN_DEBT,NumberInt(1),,,,,,,,,,,,,,,,,,,,,,,,,,
5a933934b8a9f963c348d3ae,5a933934b8a9f963c348d3a5,r4.6,b5e9885854a0d594451800b9127eb50afb645433,2009-04-14T02:07:14.000+0000,5a932d02b8a9f956ba503603,false,src/main/java/junit/framework/ComparisonCompactor.java,NumberLong(136469348),DUPLICATED_CODE,NumberInt(1),DESIGN_DEBT,NumberInt(0),CODE_DEBT,NumberInt(0),,,,,,,,,,,,,,,,,,,,,,,,,,,,
5a933934b8a9f963c348d3af,5a933934b8a9f963c348d3a5,r4.6,b5e9885854a0d594451800b9127eb50afb645433,2009-04-14T02:07:14.000+0000,5a932d02b8a9f956ba503603,false,src/main/java/org/junit/Before.java,NumberLong(2789248775),COMMENT_ANALYSIS_UNKNOWN_DEBT,NumberInt(1),UNKNOWN_DEBT,NumberInt(0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5a933934b8a9f963c348d3b0,5a933934b8a9f963c348d3a5,r4.6,b5e9885854a0d594451800b9127eb50afb645433,2009-04-14T02:07:14.000+0000,5a932d02b8a9f956ba503603,false,src/main/java/org/junit/AfterClass.java,NumberLong(24832208),COMMENT_ANALYSIS_UNKNOWN_DEBT,NumberInt(2),UNKNOWN_DEBT,NumberInt(0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5a933934b8a9f963c348d3b1,5a933934b8a9f963c348d3a5,r4.6,b5e9885854a0d594451800b9127eb50afb645433,2009-04-14T02:07:14.000+0000,5a932d02b8a9f956ba503603,false,src/main/java/org/junit/runners/JUnit4.java,NumberLong(1044950791),COMMENT_ANALYSIS_UNKNOWN_DEBT,NumberInt(3),UNKNOWN_DEBT,NumberInt(0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5a933934b8a9f963c348d3b2,5a933934b8a9f963c348d3a5,r4.6,b5e9885854a0d594451800b9127eb50afb645433,2009-04-14T02:07:14.000+0000,5a932d02b8a9f956ba503603,false,src/main/java/junit/runner/BaseTestRunner.java,NumberLong(2425774882),GOD_CLASS,NumberInt(1),DESIGN_DEBT,NumberInt(0),CODE_DEBT,NumberInt(0),,,,,,,,,,,,,,,,,,,,,,,,,,,,
5a933934b8a9f963c348d3b3,5a933934b8a9f963c348d3a5,r4.6,b5e9885854a0d594451800b9127eb50afb645433,2009-04-14T02:07:14.000+0000,5a932d02b8a9f956ba503603,false,src/main/java/org/junit/Assume.java,NumberLong(2410208851),COMMENT_ANALYSIS_UNKNOWN_DEBT,NumberInt(1),UNKNOWN_DEBT,NumberInt(0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5a933934b8a9f963c348d3b4,5a933934b8a9f963c348d3a5,r4.6,b5e9885854a0d594451800b9127eb50afb645433,2009-04-14T02:07:14.000+0000,5a932d02b8a9f956ba503603,false,src/test/java/org/junit/tests/AllTests.java,NumberLong(2336982868),COMMENT_ANALYSIS_UNKNOWN_DEBT,NumberInt(1),UNKNOWN_DEBT,NumberInt(0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5a933934b8a9f963c348d3b5,5a933934b8a9f963c348d3a5,r4.6,b5e9885854a0d594451800b9127eb50afb645433,2009-04-14T02:07:14.000+0000,5a932d02b8a9f956ba503603,false,src/main/java/org/junit/runner/Description.java,NumberLong(1479090109),COMMENT_ANALYSIS_UNKNOWN_DEBT,NumberInt(5),UNKNOWN_DEBT,NumberInt(0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5a933934b8a9f963c348d3b6,5a933934b8a9f963c348d3a5,r4.6,b5e9885854a0d594451800b9127eb50afb645433,2009-04-14T02:07:14.000+0000,5a932d02b8a9f956ba503603,false,src/main/java/org/junit/runner/manipulation/Sortable.java,NumberLong(931719456),COMMENT_ANALYSIS_UNKNOWN_DEBT,NumberInt(2),UNKNOWN_DEBT,NumberInt(0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5a933934b8a9f963c348d3b7,5a933934b8a9f963c348d3a5,r4.6,b5e9885854a0d594451800b9127eb50afb645433,2009-04-14T02:07:14.000+0000,5a932d02b8a9f956ba503603,false,src/test/java/org/junit/tests/junit3compatibility/AllTestsTest.java,NumberLong(754926488),COMMENT_ANALYSIS_UNKNOWN_DEBT,NumberInt(1),UNKNOWN_DEBT,NumberInt(0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5a933934b8a9f963c348d3b8,5a933934b8a9f963c348d3a5,r4.6,b5e9885854a0d594451800b9127eb50afb645433,2009-04-14T02:07:14.000+0000,5a932d02b8a9f956ba503603,false,src/main/java/org/junit/Test.java,NumberLong(3205957044),COMMENT_ANALYSIS_DEFECT_DEBT,NumberInt(4),UNKNOWN_DEBT,NumberInt(0),DEFECT_DEBT,NumberInt(0),COMMENT_ANALYSIS_UNKNOWN_DEBT,NumberInt(2),,,,,,,,,,,,,,,,,,,,,,,,,,
5a933934b8a9f963c348d3b9,5a933934b8a9f963c348d3a5,r4.6,b5e9885854a0d594451800b9127eb50afb645433,2009-04-14T02:07:14.000+0000,5a932d02b8a9f956ba503603,false,src/main/java/org/junit/After.java,NumberLong(179746494),COMMENT_ANALYSIS_UNKNOWN_DEBT,NumberInt(2),UNKNOWN_DEBT,NumberInt(0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5a933934b8a9f963c348d3ba,5a933934b8a9f963c348d3a5,r4.6,b5e9885854a0d594451800b9127eb50afb645433,2009-04-14T02:07:14.000+0000,5a932d02b8a9f956ba503603,false,src/main/java/org/junit/internal/matchers/TypeSafeMatcher.java,NumberLong(2624118312),COMMENT_ANALYSIS_UNKNOWN_DEBT,NumberInt(2),UNKNOWN_DEBT,NumberInt(0),REQUIREMENT_DEBT,NumberInt(0),COMMENT_ANALYSIS_REQUIREMENT_DEBT,NumberInt(1),,,,,,,,,,,,,,,,,,,,,,,,,,
5a933934b8a9f963c348d3bb,5a933934b8a9f963c348d3a5,r4.6,b5e9885854a0d594451800b9127eb50afb645433,2009-04-14T02:07:14.000+0000,5a932d02b8a9f956ba503603,false,src/main/java/junit/extensions/ActiveTestSuite.java,NumberLong(3766799168),COMMENT_ANALYSIS_UNKNOWN_DEBT,NumberInt(1),UNKNOWN_DEBT,NumberInt(0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5a933934b8a9f963c348d3bc,5a933934b8a9f963c348d3a5,r4.6,b5e9885854a0d594451800b9127eb50afb645433,2009-04-14T02:07:14.000+0000,5a932d02b8a9f956ba503603,false,src/test/java/org/junit/tests/junit3compatibility/ForwardCompatibilityPrintingTest.java,NumberLong(2869885168),DUPLICATED_CODE,NumberInt(1),DESIGN_DEBT,NumberInt(0),CODE_DEBT,NumberInt(0),,,,,,,,,,,,,,,,,,,,,,,,,,,,
5a933934b8a9f963c348d3bd,5a933934b8a9f963c348d3a5,r4.6,b5e9885854a0d594451800b9127eb50afb645433,2009-04-14T02:07:14.000+0000,5a932d02b8a9f956ba503603,false,src/test/java/junit/samples/money/Money.java,NumberLong(3569798623),COMMENT_ANALYSIS_REQUIREMENT_DEBT,NumberInt(1),REQUIREMENT_DEBT,NumberInt(0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5a933934b8a9f963c348d3be,5a933934b8a9f963c348d3a5,r4.6,b5e9885854a0d594451800b9127eb50afb645433,2009-04-14T02:07:14.000+0000,5a932d02b8a9f956ba503603,false,src/test/java/org/junit/tests/running/core/SystemExitTest.java,NumberLong(1021943836),COMMENT_ANALYSIS_UNKNOWN_DEBT,NumberInt(1),UNKNOWN_DEBT,NumberInt(0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5a933934b8a9f963c348d3bf,5a933934b8a9f963c348d3a5,r4.6,b5e9885854a0d594451800b9127eb50afb645433,2009-04-14T02:07:14.000+0000,5a932d02b8a9f956ba503603,false,src/main/java/org/junit/BeforeClass.java,NumberLong(578144537),COMMENT_ANALYSIS_UNKNOWN_DEBT,NumberInt(3),UNKNOWN_DEBT,NumberInt(0),CODE_DEBT,NumberInt(0),COMMENT_ANALYSIS_CODE_DEBT,NumberInt(1),,,,,,,,,,,,,,,,,,,,,,,,,,
5a933934b8a9f963c348d3c0,5a933934b8a9f963c348d3a5,r4.6,b5e9885854a0d594451800b9127eb50afb645433,2009-04-14T02:07:14.000+0000,5a932d02b8a9f956ba503603,false,src/main/java/org/junit/experimental/runners/Enclosed.java,NumberLong(1590838382),COMMENT_ANALYSIS_UNKNOWN_DEBT,NumberInt(1),UNKNOWN_DEBT,NumberInt(0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5a933934b8a9f963c348d3c1,5a933934b8a9f963c348d3a5,r4.6,b5e9885854a0d594451800b9127eb50afb645433,2009-04-14T02:07:14.000+0000,5a932d02b8a9f956ba503603,false,src/main/java/junit/framework/TestListener.java,NumberLong(2994706833),COMMENT_ANALYSIS_DEFECT_DEBT,NumberInt(1),DEFECT_DEBT,NumberInt(0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5a933934b8a9f963c348d3c2,5a933934b8a9f963c348d3a5,r4.6,b5e9885854a0d594451800b9127eb50afb645433,2009-04-14T02:07:14.000+0000,5a932d02b8a9f956ba503603,false,src/main/java/org/junit/runners/ParentRunner.java,NumberLong(2073584050),COMMENT_ANALYSIS_DEFECT_DEBT,NumberInt(1),UNKNOWN_DEBT,NumberInt(0),DEFECT_DEBT,NumberInt(0),COMMENT_ANALYSIS_UNKNOWN_DEBT,NumberInt(5),,,,,,,,,,,,,,,,,,,,,,,,,,
5a933934b8a9f963c348d3c3,5a933934b8a9f963c348d3a5,r4.6,b5e9885854a0d594451800b9127eb50afb645433,2009-04-14T02:07:14.000+0000,5a932d02b8a9f956ba503603,false,src/main/java/org/junit/Assert.java,NumberLong(2853163617),COMMENT_ANALYSIS_DEFECT_DEBT,NumberInt(3),UNKNOWN_DEBT,NumberInt(0),TEST_DEBT,NumberInt(0),COMMENT_ANALYSIS_UNKNOWN_DEBT,NumberInt(11),COMMENT_ANALYSIS_TEST_DEBT,NumberInt(1),DEFECT_DEBT,NumberInt(0),CODE_DEBT,NumberInt(0),COMMENT_ANALYSIS_CODE_DEBT,NumberInt(4),,,,,,,,,,,,,,,,,,
